group_expense_id,user_id,date,year,month,expense_name,total_amount,user_share,participants_count,weight,paid_status,payer
GRP00071,U004,2022-05-20,2022,5,Birthday Party,6618.75,1442.28,5,1.05,Pending,U004
GRP00072,U001,2022-06-07,2022,6,House Groceries Split,4978.98,1674.6,3,1.01,Paid,U001
GRP00072,U005,2022-06-07,2022,6,House Groceries Split,4978.98,1532.43,3,0.92,Paid,U004
GRP00072,U004,2022-06-07,2022,6,House Groceries Split,4978.98,1771.95,3,1.07,Paid,U001
GRP00073,U001,2022-06-29,2022,6,Concert Tickets,2326.75,798.73,3,1.02,Paid,U002
GRP00073,U003,2022-06-29,2022,6,Concert Tickets,2326.75,715.9,3,0.91,Paid,U001
GRP00073,U002,2022-06-29,2022,6,Concert Tickets,2326.75,812.13,3,1.04,Paid,U001
GRP00074,U001,2022-07-01,2022,7,Trip to Goa,26734.6,7458.02,4,1.2,Paid,U003
GRP00074,U002,2022-07-01,2022,7,Trip to Goa,26734.6,6588.67,4,1.06,Paid,U004
GRP00074,U004,2022-07-01,2022,7,Trip to Goa,26734.6,5430.68,4,0.87,Paid,U004
GRP00074,U003,2022-07-01,2022,7,Trip to Goa,26734.6,7257.23,4,1.16,Pending,U003
GRP00075,U001,2022-07-16,2022,7,House Groceries Split,3419.44,1231.03,3,1.19,Paid,U004
GRP00075,U004,2022-07-16,2022,7,House Groceries Split,3419.44,953.47,3,0.92,Paid,U001
GRP00075,U005,2022-07-16,2022,7,House Groceries Split,3419.44,1234.94,3,1.19,Paid,U004
GRP00076,U001,2022-08-02,2022,8,Trip to Goa,34124.47,8794.43,4,1.13,Pending,U005
GRP00076,U004,2022-08-02,2022,8,Trip to Goa,34124.47,8508.6,4,1.09,Paid,U004
GRP00076,U003,2022-08-02,2022,8,Trip to Goa,34124.47,8028.29,4,1.03,Paid,U001
GRP00076,U005,2022-08-02,2022,8,Trip to Goa,34124.47,8793.14,4,1.13,Paid,U005
GRP00077,U001,2022-08-05,2022,8,Weekend Movie,1249.57,282.13,4,0.87,Paid,U001
GRP00077,U002,2022-08-05,2022,8,Weekend Movie,1249.57,357.28,4,1.1,Pending,U004
GRP00077,U003,2022-08-05,2022,8,Weekend Movie,1249.57,270.05,4,0.83,Paid,U002
GRP00077,U004,2022-08-05,2022,8,Weekend Movie,1249.57,340.11,4,1.04,Paid,U001
GRP00078,U001,2022-08-10,2022,8,Office Team Lunch,4968.55,1017.99,5,1.07,Pending,U001
GRP00078,U002,2022-08-10,2022,8,Office Team Lunch,4968.55,765.7,5,0.81,Paid,U003
GRP00078,U005,2022-08-10,2022,8,Office Team Lunch,4968.55,1092.36,5,1.15,Paid,U004
GRP00078,U003,2022-08-10,2022,8,Office Team Lunch,4968.55,990.35,5,1.04,Paid,U005
GRP00078,U004,2022-08-10,2022,8,Office Team Lunch,4968.55,1102.15,5,1.16,Paid,U004
GRP00079,U001,2022-08-18,2022,8,Office Team Lunch,3086.85,616.28,5,1.15,Paid,U005
GRP00079,U004,2022-08-18,2022,8,Office Team Lunch,3086.85,634.95,5,1.19,Pending,U004
GRP00079,U002,2022-08-18,2022,8,Office Team Lunch,3086.85,613.04,5,1.14,Pending,U005
GRP00079,U005,2022-08-18,2022,8,Office Team Lunch,3086.85,614.45,5,1.15,Paid,U004
GRP00079,U003,2022-08-18,2022,8,Office Team Lunch,3086.85,608.13,5,1.14,Pending,U005
GRP00080,U001,2022-08-26,2022,8,House Groceries Split,4701.6,1371.29,3,0.85,Paid,U004
GRP00080,U004,2022-08-26,2022,8,House Groceries Split,4701.6,1773.54,3,1.1,Pending,U004
GRP00080,U005,2022-08-26,2022,8,House Groceries Split,4701.6,1556.77,3,0.97,Paid,U004
GRP00081,U001,2022-08-28,2022,8,Roommates Dinner,2330.84,720.45,3,0.83,Paid,U004
GRP00081,U003,2022-08-28,2022,8,Roommates Dinner,2330.84,855.34,3,0.99,Paid,U004
GRP00081,U004,2022-08-28,2022,8,Roommates Dinner,2330.84,755.04,3,0.87,Pending,U004
GRP00082,U001,2022-09-11,2022,9,Office Team Lunch,4479.17,1052.61,5,1.17,Paid,U001
GRP00082,U002,2022-09-11,2022,9,Office Team Lunch,4479.17,760.31,5,0.85,Paid,U001
GRP00082,U004,2022-09-11,2022,9,Office Team Lunch,4479.17,975.01,5,1.09,Paid,U003
GRP00082,U003,2022-09-11,2022,9,Office Team Lunch,4479.17,804.26,5,0.9,Paid,U005
GRP00082,U005,2022-09-11,2022,9,Office Team Lunch,4479.17,886.97,5,0.99,Pending,U004
GRP00083,U001,2022-09-17,2022,9,Weekend Movie,1936.27,489.59,4,1.02,Paid,U003
GRP00083,U004,2022-09-17,2022,9,Weekend Movie,1936.27,503.25,4,1.05,Paid,U001
GRP00083,U005,2022-09-17,2022,9,Weekend Movie,1936.27,489.58,4,1.02,Pending,U005
GRP00083,U003,2022-09-17,2022,9,Weekend Movie,1936.27,453.85,4,0.95,Paid,U005
GRP00084,U001,2022-09-23,2022,9,Office Team Lunch,4416.18,904.25,5,1.18,Paid,U005
GRP00084,U003,2022-09-23,2022,9,Office Team Lunch,4416.18,890.92,5,1.16,Pending,U002
GRP00084,U002,2022-09-23,2022,9,Office Team Lunch,4416.18,897.89,5,1.17,Paid,U002
GRP00084,U004,2022-09-23,2022,9,Office Team Lunch,4416.18,901.71,5,1.18,Pending,U004
GRP00084,U005,2022-09-23,2022,9,Office Team Lunch,4416.18,821.4,5,1.07,Pending,U001
GRP00085,U001,2022-09-24,2022,9,Trip to Goa,21531.17,4851.8,4,0.8,Paid,U004
GRP00085,U005,2022-09-24,2022,9,Trip to Goa,21531.17,4847.5,4,0.8,Paid,U001
GRP00085,U004,2022-09-24,2022,9,Trip to Goa,21531.17,6923.09,4,1.14,Paid,U001
GRP00085,U003,2022-09-24,2022,9,Trip to Goa,21531.17,4908.77,4,0.81,Paid,U003
GRP00086,U001,2022-10-09,2022,10,Concert Tickets,4818.47,1653.91,3,0.93,Paid,U001
GRP00086,U002,2022-10-09,2022,10,Concert Tickets,4818.47,1628.87,3,0.91,Paid,U005
GRP00086,U005,2022-10-09,2022,10,Concert Tickets,4818.47,1535.69,3,0.86,Paid,U001
GRP00087,U001,2022-11-19,2022,11,Birthday Party,5315.09,934.53,5,0.93,Pending,U003
GRP00087,U005,2022-11-19,2022,11,Birthday Party,5315.09,1202.33,5,1.2,Pending,U001
GRP00087,U003,2022-11-19,2022,11,Birthday Party,5315.09,954.11,5,0.95,Pending,U001
GRP00087,U002,2022-11-19,2022,11,Birthday Party,5315.09,1051.2,5,1.05,Paid,U005
GRP00087,U004,2022-11-19,2022,11,Birthday Party,5315.09,1172.92,5,1.17,Paid,U005
GRP00088,U001,2022-11-26,2022,11,Roommates Dinner,3340.17,1284.03,3,1.13,Paid,U001
GRP00088,U005,2022-11-26,2022,11,Roommates Dinner,3340.17,1080.38,3,0.95,Paid,U005
GRP00088,U004,2022-11-26,2022,11,Roommates Dinner,3340.17,975.75,3,0.86,Paid,U004
GRP00089,U001,2022-12-09,2022,12,Roommates Dinner,2114.3,837.91,3,1.13,Paid,U001
GRP00089,U003,2022-12-09,2022,12,Roommates Dinner,2114.3,619.0,3,0.83,Paid,U002
GRP00089,U002,2022-12-09,2022,12,Roommates Dinner,2114.3,657.39,3,0.88,Pending,U001
GRP00090,U001,2022-12-24,2022,12,Birthday Party,6654.6,1461.93,5,1.16,Pending,U005
GRP00090,U002,2022-12-24,2022,12,Birthday Party,6654.6,1505.02,5,1.2,Paid,U003
GRP00090,U004,2022-12-24,2022,12,Birthday Party,6654.6,1209.37,5,0.96,Pending,U005
GRP00090,U003,2022-12-24,2022,12,Birthday Party,6654.6,1304.99,5,1.04,Paid,U002
GRP00090,U005,2022-12-24,2022,12,Birthday Party,6654.6,1173.29,5,0.93,Paid,U001
GRP00091,U001,2023-01-08,2023,1,Office Team Lunch,4621.08,879.87,5,0.96,Paid,U004
GRP00091,U003,2023-01-08,2023,1,Office Team Lunch,4621.08,859.3,5,0.94,Pending,U004
GRP00091,U002,2023-01-08,2023,1,Office Team Lunch,4621.08,880.19,5,0.96,Paid,U002
GRP00091,U005,2023-01-08,2023,1,Office Team Lunch,4621.08,977.72,5,1.07,Pending,U004
GRP00091,U004,2023-01-08,2023,1,Office Team Lunch,4621.08,1024.0,5,1.12,Paid,U002
GRP00092,U001,2023-01-21,2023,1,Birthday Party,6529.4,1169.5,5,0.9,Pending,U002
GRP00092,U002,2023-01-21,2023,1,Birthday Party,6529.4,1295.08,5,1.0,Paid,U003
GRP00092,U003,2023-01-21,2023,1,Birthday Party,6529.4,1208.88,5,0.93,Paid,U002
GRP00092,U004,2023-01-21,2023,1,Birthday Party,6529.4,1475.37,5,1.13,Paid,U002
GRP00092,U005,2023-01-21,2023,1,Birthday Party,6529.4,1380.56,5,1.06,Pending,U003
GRP00093,U001,2023-02-02,2023,2,Roommates Dinner,2066.32,654.84,3,0.89,Pending,U002
GRP00093,U002,2023-02-02,2023,2,Roommates Dinner,2066.32,633.23,3,0.86,Paid,U005
GRP00093,U005,2023-02-02,2023,2,Roommates Dinner,2066.32,778.24,3,1.06,Paid,U005
GRP00094,U001,2023-02-10,2023,2,Shared Uber,745.45,420.24,2,1.09,Paid,U005
GRP00094,U005,2023-02-10,2023,2,Shared Uber,745.45,325.21,2,0.84,Paid,U001
GRP00095,U001,2023-02-25,2023,2,Office Team Lunch,4473.36,1039.66,5,1.16,Pending,U005
GRP00095,U002,2023-02-25,2023,2,Office Team Lunch,4473.36,736.32,5,0.82,Pending,U001
GRP00095,U003,2023-02-25,2023,2,Office Team Lunch,4473.36,860.81,5,0.96,Paid,U005
GRP00095,U004,2023-02-25,2023,2,Office Team Lunch,4473.36,838.85,5,0.94,Pending,U001
GRP00095,U005,2023-02-25,2023,2,Office Team Lunch,4473.36,997.72,5,1.12,Paid,U002
GRP00096,U001,2023-03-04,2023,3,Concert Tickets,2188.99,638.86,3,0.84,Paid,U003
GRP00096,U003,2023-03-04,2023,3,Concert Tickets,2188.99,654.68,3,0.86,Paid,U002
GRP00096,U002,2023-03-04,2023,3,Concert Tickets,2188.99,895.46,3,1.18,Pending,U001
GRP00097,U001,2023-03-07,2023,3,Birthday Party,4609.87,886.9,5,1.06,Paid,U001
GRP00097,U004,2023-03-07,2023,3,Birthday Party,4609.87,971.72,5,1.16,Pending,U003
GRP00097,U002,2023-03-07,2023,3,Birthday Party,4609.87,847.34,5,1.01,Pending,U003
GRP00097,U005,2023-03-07,2023,3,Birthday Party,4609.87,981.38,5,1.17,Pending,U004
GRP00097,U003,2023-03-07,2023,3,Birthday Party,4609.87,922.54,5,1.1,Paid,U002
GRP00098,U001,2023-03-24,2023,3,Shared Uber,713.9,295.36,2,0.82,Paid,U004
GRP00098,U004,2023-03-24,2023,3,Shared Uber,713.9,418.55,2,1.16,Pending,U004
GRP00099,U001,2023-03-26,2023,3,Roommates Dinner,2028.74,707.77,3,1.05,Paid,U002
GRP00099,U002,2023-03-26,2023,3,Roommates Dinner,2028.74,615.26,3,0.91,Paid,U002
GRP00099,U003,2023-03-26,2023,3,Roommates Dinner,2028.74,705.71,3,1.05,Pending,U001
GRP00100,U001,2023-03-31,2023,3,Office Team Lunch,3273.38,615.96,5,0.95,Pending,U002
GRP00100,U005,2023-03-31,2023,3,Office Team Lunch,3273.38,766.59,5,1.19,Pending,U002
GRP00100,U003,2023-03-31,2023,3,Office Team Lunch,3273.38,543.87,5,0.84,Paid,U001
GRP00100,U002,2023-03-31,2023,3,Office Team Lunch,3273.38,740.91,5,1.15,Pending,U004
GRP00100,U004,2023-03-31,2023,3,Office Team Lunch,3273.38,606.04,5,0.94,Paid,U001
GRP00101,U001,2023-04-06,2023,4,Office Team Lunch,4834.73,1088.26,5,1.2,Paid,U005
GRP00101,U005,2023-04-06,2023,4,Office Team Lunch,4834.73,1066.09,5,1.17,Pending,U002
GRP00101,U002,2023-04-06,2023,4,Office Team Lunch,4834.73,846.78,5,0.93,Paid,U005
GRP00101,U004,2023-04-06,2023,4,Office Team Lunch,4834.73,870.21,5,0.96,Paid,U002
GRP00101,U003,2023-04-06,2023,4,Office Team Lunch,4834.73,963.37,5,1.06,Paid,U004
GRP00102,U001,2023-04-19,2023,4,Weekend Movie,2098.81,501.1,4,0.93,Paid,U005
GRP00102,U004,2023-04-19,2023,4,Weekend Movie,2098.81,538.9,4,1.0,Pending,U001
GRP00102,U002,2023-04-19,2023,4,Weekend Movie,2098.81,592.58,4,1.1,Pending,U001
GRP00102,U005,2023-04-19,2023,4,Weekend Movie,2098.81,466.23,4,0.87,Pending,U005
GRP00103,U001,2023-04-21,2023,4,Trip to Goa,27621.68,6797.66,4,1.04,Paid,U002
GRP00103,U005,2023-04-21,2023,4,Trip to Goa,27621.68,7715.16,4,1.19,Paid,U001
GRP00103,U003,2023-04-21,2023,4,Trip to Goa,27621.68,6017.67,4,0.92,Pending,U005
GRP00103,U002,2023-04-21,2023,4,Trip to Goa,27621.68,7091.19,4,1.09,Paid,U003
GRP00104,U001,2023-04-24,2023,4,Shared Uber,667.18,329.88,2,1.07,Pending,U004
GRP00104,U004,2023-04-24,2023,4,Shared Uber,667.18,337.3,2,1.09,Pending,U001
GRP00105,U001,2023-04-28,2023,4,Vacation Package,41136.46,10310.7,4,1.02,Paid,U003
GRP00105,U003,2023-04-28,2023,4,Vacation Package,41136.46,9028.95,4,0.89,Pending,U003
GRP00105,U004,2023-04-28,2023,4,Vacation Package,41136.46,10181.85,4,1.01,Pending,U001
GRP00105,U005,2023-04-28,2023,4,Vacation Package,41136.46,11614.96,4,1.15,Paid,U004
GRP00106,U001,2023-05-07,2023,5,Roommates Dinner,1700.31,467.16,3,0.81,Pending,U001
GRP00106,U002,2023-05-07,2023,5,Roommates Dinner,1700.31,571.94,3,0.99,Paid,U002
GRP00106,U004,2023-05-07,2023,5,Roommates Dinner,1700.31,661.21,3,1.15,Pending,U002
GRP00107,U001,2023-05-17,2023,5,Shared Uber,347.67,192.56,2,1.06,Pending,U004
GRP00107,U004,2023-05-17,2023,5,Shared Uber,347.67,155.11,2,0.85,Pending,U001
GRP00108,U001,2023-06-02,2023,6,Trip to Goa,32793.97,7036.67,4,0.85,Paid,U004
GRP00108,U002,2023-06-02,2023,6,Trip to Goa,32793.97,8437.75,4,1.02,Paid,U001
GRP00108,U004,2023-06-02,2023,6,Trip to Goa,32793.97,8587.85,4,1.04,Paid,U005
GRP00108,U005,2023-06-02,2023,6,Trip to Goa,32793.97,8731.69,4,1.06,Paid,U001
GRP00109,U001,2023-06-06,2023,6,Birthday Party,4045.48,889.87,5,1.11,Pending,U001
GRP00109,U005,2023-06-06,2023,6,Birthday Party,4045.48,964.84,5,1.2,Paid,U004
GRP00109,U002,2023-06-06,2023,6,Birthday Party,4045.48,856.91,5,1.06,Paid,U005
GRP00109,U003,2023-06-06,2023,6,Birthday Party,4045.48,677.98,5,0.84,Paid,U004
GRP00109,U004,2023-06-06,2023,6,Birthday Party,4045.48,655.88,5,0.82,Pending,U003
GRP00110,U001,2023-06-12,2023,6,Birthday Party,5038.44,1100.63,5,1.18,Paid,U003
GRP00110,U004,2023-06-12,2023,6,Birthday Party,5038.44,1121.52,5,1.2,Paid,U001
GRP00110,U002,2023-06-12,2023,6,Birthday Party,5038.44,966.5,5,1.03,Paid,U005
GRP00110,U005,2023-06-12,2023,6,Birthday Party,5038.44,757.61,5,0.81,Paid,U002
GRP00110,U003,2023-06-12,2023,6,Birthday Party,5038.44,1092.18,5,1.17,Pending,U002
GRP00111,U001,2023-06-18,2023,6,Trip to Goa,26318.54,7094.09,4,1.08,Paid,U004
GRP00111,U005,2023-06-18,2023,6,Trip to Goa,26318.54,7205.76,4,1.1,Pending,U004
GRP00111,U004,2023-06-18,2023,6,Trip to Goa,26318.54,5519.13,4,0.84,Paid,U005
GRP00111,U002,2023-06-18,2023,6,Trip to Goa,26318.54,6499.56,4,0.99,Paid,U001
GRP00112,U001,2023-07-01,2023,7,Shared Uber,632.49,330.8,2,1.04,Pending,U003
GRP00112,U003,2023-07-01,2023,7,Shared Uber,632.49,301.69,2,0.95,Pending,U001
GRP00113,U001,2023-07-07,2023,7,Birthday Party,7798.15,1461.45,5,0.87,Paid,U005
GRP00113,U003,2023-07-07,2023,7,Birthday Party,7798.15,1362.89,5,0.81,Pending,U003
GRP00113,U004,2023-07-07,2023,7,Birthday Party,7798.15,1784.99,5,1.06,Pending,U005
GRP00113,U005,2023-07-07,2023,7,Birthday Party,7798.15,1492.03,5,0.89,Paid,U003
GRP00113,U002,2023-07-07,2023,7,Birthday Party,7798.15,1696.78,5,1.01,Paid,U002
GRP00114,U001,2023-07-14,2023,7,Trip to Goa,30324.91,5989.32,4,0.81,Pending,U004
GRP00114,U003,2023-07-14,2023,7,Trip to Goa,30324.91,8581.12,4,1.16,Pending,U003
GRP00114,U002,2023-07-14,2023,7,Trip to Goa,30324.91,6945.11,4,0.94,Paid,U003
GRP00114,U004,2023-07-14,2023,7,Trip to Goa,30324.91,8809.36,4,1.19,Pending,U003
GRP00115,U001,2023-07-19,2023,7,Office Team Lunch,3806.78,664.57,5,0.84,Paid,U001
GRP00115,U005,2023-07-19,2023,7,Office Team Lunch,3806.78,885.7,5,1.11,Paid,U002
GRP00115,U004,2023-07-19,2023,7,Office Team Lunch,3806.78,923.05,5,1.16,Paid,U005
GRP00115,U003,2023-07-19,2023,7,Office Team Lunch,3806.78,694.89,5,0.87,Paid,U002
GRP00115,U002,2023-07-19,2023,7,Office Team Lunch,3806.78,638.56,5,0.8,Paid,U001
GRP00116,U001,2023-08-12,2023,8,Office Team Lunch,2776.48,507.09,5,0.83,Pending,U003
GRP00116,U004,2023-08-12,2023,8,Office Team Lunch,2776.48,587.1,5,0.96,Pending,U002
GRP00116,U003,2023-08-12,2023,8,Office Team Lunch,2776.48,655.1,5,1.07,Pending,U002
GRP00116,U002,2023-08-12,2023,8,Office Team Lunch,2776.48,497.52,5,0.82,Pending,U001
GRP00116,U005,2023-08-12,2023,8,Office Team Lunch,2776.48,529.68,5,0.87,Paid,U003
GRP00117,U001,2023-08-13,2023,8,Concert Tickets,2808.76,880.62,3,0.92,Pending,U001
GRP00117,U004,2023-08-13,2023,8,Concert Tickets,2808.76,936.93,3,0.98,Paid,U002
GRP00117,U002,2023-08-13,2023,8,Concert Tickets,2808.76,991.21,3,1.04,Pending,U004
GRP00118,U001,2023-08-18,2023,8,Roommates Dinner,2918.53,849.77,3,0.97,Paid,U003
GRP00118,U005,2023-08-18,2023,8,Roommates Dinner,2918.53,1028.26,3,1.17,Paid,U001
GRP00118,U003,2023-08-18,2023,8,Roommates Dinner,2918.53,1040.5,3,1.19,Paid,U003
GRP00119,U001,2023-08-19,2023,8,Vacation Package,28596.06,6345.92,4,0.81,Paid,U001
GRP00119,U004,2023-08-19,2023,8,Vacation Package,28596.06,8587.54,4,1.1,Pending,U001
GRP00119,U005,2023-08-19,2023,8,Vacation Package,28596.06,6760.79,4,0.86,Paid,U005
GRP00119,U002,2023-08-19,2023,8,Vacation Package,28596.06,6901.8,4,0.88,Pending,U005
GRP00120,U001,2023-09-01,2023,9,Trip to Goa,31176.25,8492.85,4,1.14,Paid,U003
GRP00120,U003,2023-09-01,2023,9,Trip to Goa,31176.25,7757.97,4,1.04,Paid,U005
GRP00120,U002,2023-09-01,2023,9,Trip to Goa,31176.25,8343.36,4,1.12,Paid,U003
GRP00120,U005,2023-09-01,2023,9,Trip to Goa,31176.25,6582.07,4,0.89,Pending,U005
GRP00121,U001,2023-09-10,2023,9,Concert Tickets,4540.61,1334.46,3,0.82,Paid,U002
GRP00121,U004,2023-09-10,2023,9,Concert Tickets,4540.61,1642.15,3,1.01,Paid,U002
GRP00121,U002,2023-09-10,2023,9,Concert Tickets,4540.61,1564.0,3,0.96,Paid,U001
GRP00122,U001,2023-09-22,2023,9,Roommates Dinner,3072.52,1069.81,3,1.06,Paid,U004
GRP00122,U004,2023-09-22,2023,9,Roommates Dinner,3072.52,941.0,3,0.93,Paid,U004
GRP00122,U003,2023-09-22,2023,9,Roommates Dinner,3072.52,1061.71,3,1.05,Paid,U001
GRP00123,U001,2023-09-26,2023,9,Trip to Goa,30243.34,7523.54,4,0.93,Paid,U001
GRP00123,U002,2023-09-26,2023,9,Trip to Goa,30243.34,7830.11,4,0.97,Paid,U002
GRP00123,U005,2023-09-26,2023,9,Trip to Goa,30243.34,7033.09,4,0.87,Paid,U001
GRP00123,U004,2023-09-26,2023,9,Trip to Goa,30243.34,7856.59,4,0.97,Paid,U002
GRP00124,U001,2023-10-13,2023,10,Vacation Package,20677.08,5496.04,4,1.18,Pending,U001
GRP00124,U003,2023-10-13,2023,10,Vacation Package,20677.08,4971.43,4,1.06,Pending,U003
GRP00124,U002,2023-10-13,2023,10,Vacation Package,20677.08,5136.26,4,1.1,Pending,U003
GRP00124,U005,2023-10-13,2023,10,Vacation Package,20677.08,5073.35,4,1.09,Pending,U002
GRP00125,U001,2023-11-18,2023,11,Vacation Package,45312.83,11715.31,4,1.03,Paid,U001
GRP00125,U004,2023-11-18,2023,11,Vacation Package,45312.83,12913.1,4,1.14,Pending,U003
GRP00125,U005,2023-11-18,2023,11,Vacation Package,45312.83,9213.31,4,0.81,Paid,U004
GRP00125,U003,2023-11-18,2023,11,Vacation Package,45312.83,11471.11,4,1.01,Pending,U004
GRP00126,U001,2023-11-26,2023,11,Shared Uber,392.58,208.15,2,1.0,Pending,U001
GRP00126,U002,2023-11-26,2023,11,Shared Uber,392.58,184.44,2,0.89,Pending,U001
GRP00127,U001,2023-12-01,2023,12,Shared Uber,385.95,204.88,2,1.16,Pending,U004
GRP00127,U004,2023-12-01,2023,12,Shared Uber,385.95,181.07,2,1.02,Paid,U001
GRP00128,U001,2023-12-23,2023,12,Concert Tickets,5434.09,1812.96,3,0.88,Pending,U001
GRP00128,U005,2023-12-23,2023,12,Concert Tickets,5434.09,1666.22,3,0.81,Paid,U001
GRP00128,U003,2023-12-23,2023,12,Concert Tickets,5434.09,1954.91,3,0.95,Paid,U001
GRP00129,U001,2024-02-09,2024,2,Concert Tickets,3905.95,1214.04,3,0.92,Pending,U005
GRP00129,U002,2024-02-09,2024,2,Concert Tickets,3905.95,1410.95,3,1.06,Paid,U005
GRP00129,U005,2024-02-09,2024,2,Concert Tickets,3905.95,1280.95,3,0.97,Pending,U001
GRP00130,U001,2024-02-11,2024,2,Vacation Package,41057.81,10920.33,4,1.19,Pending,U003
GRP00130,U005,2024-02-11,2024,2,Vacation Package,41057.81,10898.18,4,1.19,Paid,U005
GRP00130,U003,2024-02-11,2024,2,Vacation Package,41057.81,10931.09,4,1.19,Paid,U001
GRP00130,U002,2024-02-11,2024,2,Vacation Package,41057.81,8308.21,4,0.9,Paid,U003
GRP00131,U001,2024-02-17,2024,2,House Groceries Split,2870.36,999.31,3,1.06,Paid,U004
GRP00131,U005,2024-02-17,2024,2,House Groceries Split,2870.36,904.25,3,0.96,Paid,U001
GRP00131,U004,2024-02-17,2024,2,House Groceries Split,2870.36,966.8,3,1.03,Pending,U005
GRP00132,U001,2024-02-24,2024,2,Birthday Party,6646.03,1276.94,5,0.94,Paid,U001
GRP00132,U005,2024-02-24,2024,2,Birthday Party,6646.03,1221.76,5,0.89,Paid,U005
GRP00132,U004,2024-02-24,2024,2,Birthday Party,6646.03,1350.04,5,0.99,Paid,U002
GRP00132,U002,2024-02-24,2024,2,Birthday Party,6646.03,1307.74,5,0.96,Paid,U001
GRP00132,U003,2024-02-24,2024,2,Birthday Party,6646.03,1489.55,5,1.09,Pending,U001
GRP00133,U001,2024-03-16,2024,3,Trip to Goa,29978.04,6052.16,4,0.82,Paid,U002
GRP00133,U003,2024-03-16,2024,3,Trip to Goa,29978.04,6977.33,4,0.95,Paid,U001
GRP00133,U002,2024-03-16,2024,3,Trip to Goa,29978.04,8631.65,4,1.17,Paid,U003
GRP00133,U004,2024-03-16,2024,3,Trip to Goa,29978.04,8316.89,4,1.13,Paid,U004
GRP00134,U001,2024-03-24,2024,3,Trip to Goa,19225.71,5359.83,4,1.16,Paid,U002
GRP00134,U005,2024-03-24,2024,3,Trip to Goa,19225.71,3973.0,4,0.86,Paid,U003
GRP00134,U002,2024-03-24,2024,3,Trip to Goa,19225.71,4634.6,4,1.01,Paid,U005
GRP00134,U003,2024-03-24,2024,3,Trip to Goa,19225.71,5258.29,4,1.14,Paid,U003
GRP00135,U001,2024-04-04,2024,4,House Groceries Split,3969.29,1315.17,3,1.13,Paid,U004
GRP00135,U004,2024-04-04,2024,4,House Groceries Split,3969.29,1365.85,3,1.18,Paid,U002
GRP00135,U002,2024-04-04,2024,4,House Groceries Split,3969.29,1288.27,3,1.11,Pending,U004
GRP00136,U001,2024-04-06,2024,4,Weekend Movie,2017.85,514.77,4,1.16,Paid,U005
GRP00136,U004,2024-04-06,2024,4,Weekend Movie,2017.85,482.08,4,1.09,Paid,U004
GRP00136,U002,2024-04-06,2024,4,Weekend Movie,2017.85,500.31,4,1.13,Paid,U002
GRP00136,U005,2024-04-06,2024,4,Weekend Movie,2017.85,520.7,4,1.17,Paid,U004
GRP00137,U001,2024-04-20,2024,4,Concert Tickets,3673.38,1280.12,3,1.0,Pending,U005
GRP00137,U005,2024-04-20,2024,4,Concert Tickets,3673.38,1329.6,3,1.04,Paid,U001
GRP00137,U002,2024-04-20,2024,4,Concert Tickets,3673.38,1063.66,3,0.83,Paid,U005
GRP00138,U001,2024-04-25,2024,4,Office Team Lunch,4014.27,745.95,5,0.94,Paid,U003
GRP00138,U005,2024-04-25,2024,4,Office Team Lunch,4014.27,899.9,5,1.14,Pending,U003
GRP00138,U002,2024-04-25,2024,4,Office Team Lunch,4014.27,645.63,5,0.81,Paid,U001
GRP00138,U004,2024-04-25,2024,4,Office Team Lunch,4014.27,880.94,5,1.11,Paid,U001
GRP00138,U003,2024-04-25,2024,4,Office Team Lunch,4014.27,841.85,5,1.06,Paid,U003
GRP00139,U001,2024-04-28,2024,4,Concert Tickets,5419.11,2158.13,3,1.08,Paid,U001
GRP00139,U003,2024-04-28,2024,4,Concert Tickets,5419.11,1601.62,3,0.8,Paid,U001
GRP00139,U002,2024-04-28,2024,4,Concert Tickets,5419.11,1659.37,3,0.83,Pending,U001
GRP00140,U001,2024-05-26,2024,5,Office Team Lunch,3251.62,548.74,5,0.83,Pending,U001
GRP00140,U004,2024-05-26,2024,5,Office Team Lunch,3251.62,765.68,5,1.16,Paid,U002
GRP00140,U003,2024-05-26,2024,5,Office Team Lunch,3251.62,557.75,5,0.84,Paid,U001
GRP00140,U002,2024-05-26,2024,5,Office Team Lunch,3251.62,790.23,5,1.19,Paid,U005
GRP00140,U005,2024-05-26,2024,5,Office Team Lunch,3251.62,589.22,5,0.89,Pending,U004
GRP00141,U001,2024-06-15,2024,6,Concert Tickets,5819.59,2035.61,3,1.01,Paid,U001
GRP00141,U005,2024-06-15,2024,6,Concert Tickets,5819.59,1802.5,3,0.9,Paid,U005
GRP00141,U003,2024-06-15,2024,6,Concert Tickets,5819.59,1981.47,3,0.99,Paid,U003
GRP00142,U001,2024-06-16,2024,6,Vacation Package,47666.32,12860.43,4,1.06,Pending,U005
GRP00142,U003,2024-06-16,2024,6,Vacation Package,47666.32,13987.6,4,1.16,Paid,U003
GRP00142,U005,2024-06-16,2024,6,Vacation Package,47666.32,10707.66,4,0.88,Paid,U001
GRP00142,U002,2024-06-16,2024,6,Vacation Package,47666.32,10110.64,4,0.84,Pending,U005
GRP00143,U001,2024-06-28,2024,6,Shared Uber,315.43,158.47,2,1.17,Paid,U001
GRP00143,U003,2024-06-28,2024,6,Shared Uber,315.43,156.96,2,1.16,Pending,U003
GRP00144,U001,2024-06-29,2024,6,Concert Tickets,3310.24,977.78,3,0.8,Pending,U001
