event_id,user_id,event_date,year,month,event_name,event_type,predicted_expense,is_recurring
EVT01294,U004,2023-04-05,2023,4,Utility Bills,Bill,2279.8514009926944,True
EVT01295,U004,2023-04-10,2023,4,Credit Card Payment,Bill,10773.502952082861,True
EVT01296,U004,2023-04-20,2023,4,Long Vacation,Travel,47386.476135330304,False
EVT01297,U004,2023-05-01,2023,5,Rent Payment,Bill,12841.830690252104,True
EVT01298,U004,2023-05-05,2023,5,Utility Bills,Bill,2797.3060065979544,True
EVT01299,U004,2023-05-10,2023,5,Credit Card Payment,Bill,10039.34004733593,True
EVT01300,U004,2023-05-16,2023,5,Furniture Purchase,Shopping,44231.343036439925,False
EVT01301,U004,2023-05-17,2023,5,Long Vacation,Travel,25308.402215418697,False
EVT01302,U004,2023-05-19,2023,5,Weekend Trip,Travel,6000.411227416207,False
EVT01303,U004,2023-05-20,2023,5,Weekend Trip,Travel,11951.984252425606,False
EVT01304,U004,2023-06-01,2023,6,Rent Payment,Bill,14106.431481949496,True
EVT01305,U004,2023-06-05,2023,6,Utility Bills,Bill,3093.755129804481,True
EVT01306,U004,2023-06-08,2023,6,Professional Course,Education,21576.161948317353,False
EVT01307,U004,2023-06-10,2023,6,Credit Card Payment,Bill,7155.075080946375,True
EVT01308,U004,2023-06-15,2023,6,Insurance Premium,Bill,9947.7642243757,True
EVT01309,U004,2023-07-01,2023,7,Rent Payment,Bill,24567.09569760163,True
EVT01310,U004,2023-07-05,2023,7,Utility Bills,Bill,3184.8760756360043,True
EVT01311,U004,2023-07-10,2023,7,Credit Card Payment,Bill,6046.233369715617,True
EVT01312,U004,2023-07-20,2023,7,Professional Course,Education,19650.94507847549,False
EVT01313,U004,2023-07-30,2023,7,Professional Course,Education,26602.212806780863,False
EVT01314,U004,2023-08-01,2023,8,Rent Payment,Bill,15550.65270335247,True
EVT01315,U004,2023-08-05,2023,8,Utility Bills,Bill,4769.644089951529,True
EVT01316,U004,2023-08-10,2023,8,Credit Card Payment,Bill,13717.623636462038,True
EVT01317,U004,2023-08-18,2023,8,Weekend Trip,Travel,16650.298322262686,False
EVT01318,U004,2023-09-01,2023,9,Rent Payment,Bill,19574.25544869216,True
EVT01319,U004,2023-09-04,2023,9,Long Vacation,Travel,40165.72154718584,False
EVT01320,U004,2023-09-05,2023,9,Utility Bills,Bill,2991.8540719459857,True
EVT01321,U004,2023-09-10,2023,9,Credit Card Payment,Bill,13074.370164058942,True
EVT01322,U004,2023-09-12,2023,9,Long Vacation,Travel,46589.77912271638,False
EVT01323,U004,2023-09-15,2023,9,Insurance Premium,Bill,5757.323977687004,True
EVT01324,U004,2023-09-29,2023,9,Medical Checkup,Healthcare,2810.163185036248,False
EVT01325,U004,2023-10-01,2023,10,Rent Payment,Bill,15825.68448582112,True
EVT01326,U004,2023-10-01,2023,10,Certification Exam,Education,12036.287929761995,False
EVT01327,U004,2023-10-05,2023,10,Utility Bills,Bill,4247.713460617628,True
EVT01328,U004,2023-10-05,2023,10,Certification Exam,Education,7729.9111287571695,False
EVT01329,U004,2023-10-10,2023,10,Credit Card Payment,Bill,9095.264936149077,True
EVT01330,U004,2023-10-19,2023,10,Professional Course,Education,12720.883071539854,False
EVT01331,U004,2023-10-22,2023,10,Wedding,Celebration,18227.969972798266,False
EVT01332,U004,2023-11-01,2023,11,Rent Payment,Bill,23323.631648945706,True
EVT01333,U004,2023-11-05,2023,11,Utility Bills,Bill,3036.0292146633183,True
EVT01334,U004,2023-11-10,2023,11,Credit Card Payment,Bill,11703.528765786315,True
EVT01335,U004,2023-11-19,2023,11,Festival Shopping,Shopping,7109.970404367281,False
EVT01336,U004,2023-12-01,2023,12,Rent Payment,Bill,20439.06441595596,True
EVT01337,U004,2023-12-05,2023,12,Utility Bills,Bill,3009.0019801794124,True
EVT01338,U004,2023-12-10,2023,12,Credit Card Payment,Bill,11921.809463924139,True
EVT01339,U004,2023-12-12,2023,12,Doctor Appointment,Healthcare,2955.2802518772037,False
EVT01340,U004,2023-12-15,2023,12,Insurance Premium,Bill,5876.68011728001,True
EVT01341,U004,2023-12-20,2023,12,Medical Checkup,Healthcare,4761.240149796515,False
EVT01342,U004,2023-12-30,2023,12,Wedding,Celebration,14394.463468179207,False
EVT01343,U004,2024-01-01,2024,1,Rent Payment,Bill,16724.84991747109,True
EVT01344,U004,2024-01-02,2024,1,Friend's Birthday,Celebration,4963.7091285606175,False
EVT01345,U004,2024-01-05,2024,1,Utility Bills,Bill,3701.696716598829,True
EVT01346,U004,2024-01-10,2024,1,Credit Card Payment,Bill,8891.842970208989,True
EVT01347,U004,2024-01-12,2024,1,Wedding,Celebration,22565.802005281657,False
EVT01348,U004,2024-01-13,2024,1,Electronics Purchase,Shopping,30979.14859364042,False
EVT01349,U004,2024-02-01,2024,2,Rent Payment,Bill,24226.319758164056,True
EVT01350,U004,2024-02-05,2024,2,Utility Bills,Bill,2658.365093267682,True
EVT01351,U004,2024-02-10,2024,2,Credit Card Payment,Bill,10955.314632832095,True
EVT01352,U004,2024-02-10,2024,2,Doctor Appointment,Healthcare,1886.4169092799505,False
EVT01353,U004,2024-02-19,2024,2,Long Vacation,Travel,31752.065021399358,False
EVT01354,U004,2024-02-24,2024,2,Long Vacation,Travel,45460.11021908907,False
EVT01355,U004,2024-03-01,2024,3,Rent Payment,Bill,15150.209338802144,True
EVT01356,U004,2024-03-05,2024,3,Utility Bills,Bill,2291.742285991545,True
EVT01357,U004,2024-03-05,2024,3,Festival Shopping,Shopping,19250.654184460298,False
EVT01358,U004,2024-03-10,2024,3,Credit Card Payment,Bill,9987.890085998333,True
EVT01359,U004,2024-03-14,2024,3,Long Vacation,Travel,55372.7151842531,False
EVT01360,U004,2024-03-15,2024,3,Insurance Premium,Bill,6692.0635761105605,True
EVT01361,U004,2024-03-16,2024,3,Professional Course,Education,13552.35690629419,False
EVT01362,U004,2024-03-23,2024,3,Home Repairs,Maintenance,3224.913823503891,False
EVT01363,U004,2024-04-01,2024,4,Rent Payment,Bill,15946.390900750856,True
EVT01364,U004,2024-04-01,2024,4,Annual Tax Filing,Financial,13022.864175071398,True
EVT01365,U004,2024-04-03,2024,4,Weekend Trip,Travel,14643.65654613831,False
EVT01366,U004,2024-04-05,2024,4,Utility Bills,Bill,3532.510312076418,True
EVT01367,U004,2024-04-08,2024,4,Home Repairs,Maintenance,7845.949826533986,False
EVT01368,U004,2024-04-10,2024,4,Credit Card Payment,Bill,5988.824083000307,True
EVT01369,U004,2024-05-01,2024,5,Rent Payment,Bill,19537.726411446896,True
EVT01370,U004,2024-05-05,2024,5,Utility Bills,Bill,2686.3461172012358,True
EVT01371,U004,2024-05-10,2024,5,Credit Card Payment,Bill,9953.554517945286,True
EVT01372,U004,2024-05-19,2024,5,Medical Checkup,Healthcare,3062.291724655422,False
EVT01373,U004,2024-06-01,2024,6,Rent Payment,Bill,21449.400584605923,True
EVT01374,U004,2024-06-05,2024,6,Utility Bills,Bill,4327.677282595301,True
EVT01375,U004,2024-06-10,2024,6,Credit Card Payment,Bill,12870.075069948358,True
EVT01376,U004,2024-06-15,2024,6,Insurance Premium,Bill,5336.321179699049,True
EVT01377,U004,2024-07-01,2024,7,Rent Payment,Bill,21167.518800550384,True
EVT01378,U004,2024-07-05,2024,7,Utility Bills,Bill,2221.6205835464207,True
EVT01379,U004,2024-07-07,2024,7,Long Vacation,Travel,51364.92172664681,False
EVT01380,U004,2024-07-08,2024,7,Car Service,Maintenance,5892.770475235825,False
EVT01381,U004,2024-07-10,2024,7,Credit Card Payment,Bill,11004.119898450415,True
EVT01382,U004,2024-07-12,2024,7,Medical Checkup,Healthcare,5101.2887952604815,False
EVT01383,U004,2024-07-21,2024,7,Wedding,Celebration,12959.32108864871,False
EVT01384,U004,2024-07-28,2024,7,Weekend Trip,Travel,13840.87922152574,False
EVT01385,U004,2024-08-01,2024,8,Rent Payment,Bill,13560.46008916355,True
EVT01386,U004,2024-08-04,2024,8,Long Vacation,Travel,34540.39436989452,False
EVT01387,U004,2024-08-05,2024,8,Utility Bills,Bill,2411.439617200468,True
EVT01388,U004,2024-08-07,2024,8,Professional Course,Education,18139.36070364582,False
EVT01389,U004,2024-08-10,2024,8,Credit Card Payment,Bill,12444.92551478271,True
EVT01390,U004,2024-09-01,2024,9,Rent Payment,Bill,15601.562802356622,True
EVT01391,U004,2024-09-03,2024,9,Furniture Purchase,Shopping,32979.1193257257,False
EVT01392,U004,2024-09-05,2024,9,Utility Bills,Bill,2445.69346225314,True
EVT01393,U004,2024-09-10,2024,9,Credit Card Payment,Bill,13351.347683830223,True
EVT01394,U004,2024-09-15,2024,9,Insurance Premium,Bill,10316.241180834259,True
EVT01395,U004,2024-09-15,2024,9,Long Vacation,Travel,37137.21373662478,False
EVT01396,U004,2024-09-19,2024,9,Friend's Birthday,Celebration,4645.346420363996,False
EVT01397,U004,2024-09-24,2024,9,Home Repairs,Maintenance,10416.016206855102,False
EVT01398,U004,2024-09-25,2024,9,Electronics Purchase,Shopping,25587.424282106425,False
EVT01399,U004,2024-10-01,2024,10,Rent Payment,Bill,12963.157827631856,True
EVT01400,U004,2024-10-05,2024,10,Utility Bills,Bill,2787.9324374053695,True
EVT01401,U004,2024-10-07,2024,10,Certification Exam,Education,5709.846036336704,False
EVT01402,U004,2024-10-10,2024,10,Credit Card Payment,Bill,11777.758043547692,True
EVT01403,U004,2024-11-01,2024,11,Rent Payment,Bill,24901.54755913162,True
EVT01404,U004,2024-11-04,2024,11,Certification Exam,Education,9430.321332684729,False
EVT01405,U004,2024-11-05,2024,11,Utility Bills,Bill,2532.9671271124216,True
EVT01406,U004,2024-11-10,2024,11,Credit Card Payment,Bill,14656.688676592921,True
EVT01407,U004,2024-11-25,2024,11,Family Birthday,Celebration,6250.23104891472,False
EVT01408,U004,2024-12-01,2024,12,Rent Payment,Bill,19344.999233962186,True
EVT01409,U004,2024-12-05,2024,12,Utility Bills,Bill,4155.733681891198,True
EVT01410,U004,2024-12-09,2024,12,Weekend Trip,Travel,16111.43513242763,False
EVT01411,U004,2024-12-10,2024,12,Credit Card Payment,Bill,10529.672897446406,True
EVT01412,U004,2024-12-15,2024,12,Insurance Premium,Bill,9714.631600151803,True
EVT01413,U005,2020-01-01,2020,1,Rent Payment,Bill,23435.055582322057,True
EVT01414,U005,2020-01-04,2020,1,Weekend Trip,Travel,11075.946092327446,False
EVT01415,U005,2020-01-05,2020,1,Utility Bills,Bill,2286.0493821902164,True
EVT01416,U005,2020-01-10,2020,1,Credit Card Payment,Bill,12981.139198824983,True
EVT01417,U005,2020-01-25,2020,1,Car Service,Maintenance,4128.046736084704,False
EVT01418,U005,2020-02-01,2020,2,Rent Payment,Bill,14007.27437477204,True
EVT01419,U005,2020-02-05,2020,2,Utility Bills,Bill,4559.423778538199,True
EVT01420,U005,2020-02-05,2020,2,Electronics Purchase,Shopping,19359.37987612948,False
EVT01421,U005,2020-02-10,2020,2,Credit Card Payment,Bill,8040.327423640529,True
EVT01422,U005,2020-02-17,2020,2,Friend's Birthday,Celebration,4007.924136014784,False
EVT01423,U005,2020-02-21,2020,2,Doctor Appointment,Healthcare,634.7125184367851,False
EVT01424,U005,2020-03-01,2020,3,Rent Payment,Bill,24318.318225530234,True
EVT01425,U005,2020-03-05,2020,3,Utility Bills,Bill,4964.255148142391,True
EVT01426,U005,2020-03-10,2020,3,Credit Card Payment,Bill,9183.698892460698,True
EVT01427,U005,2020-03-13,2020,3,Car Service,Maintenance,5692.856787827641,False
EVT01428,U005,2020-03-15,2020,3,Insurance Premium,Bill,6583.451334786832,True
EVT01429,U005,2020-03-17,2020,3,Electronics Purchase,Shopping,46090.28341073108,False
EVT01430,U005,2020-03-26,2020,3,Home Repairs,Maintenance,6952.60839323324,False
EVT01431,U005,2020-03-30,2020,3,Electronics Purchase,Shopping,21892.47873771144,False
EVT01432,U005,2020-04-01,2020,4,Rent Payment,Bill,14999.050709032677,True
EVT01433,U005,2020-04-01,2020,4,Annual Tax Filing,Financial,6793.686625641288,True
EVT01434,U005,2020-04-03,2020,4,Family Birthday,Celebration,3888.534699403859,False
EVT01435,U005,2020-04-05,2020,4,Utility Bills,Bill,3840.9317235008943,True
EVT01436,U005,2020-04-10,2020,4,Credit Card Payment,Bill,6541.572427917039,True
EVT01437,U005,2020-05-01,2020,5,Rent Payment,Bill,22934.368660929078,True
EVT01438,U005,2020-05-02,2020,5,Long Vacation,Travel,48290.80753880325,False
EVT01439,U005,2020-05-05,2020,5,Utility Bills,Bill,3657.041729555851,True
EVT01440,U005,2020-05-10,2020,5,Credit Card Payment,Bill,7881.691369293318,True
EVT01441,U005,2020-05-10,2020,5,Medical Checkup,Healthcare,7397.481767669998,False
EVT01442,U005,2020-05-23,2020,5,Wedding,Celebration,32138.70983781693,False
EVT01443,U005,2020-05-31,2020,5,Doctor Appointment,Healthcare,2219.6699017624865,False
EVT01444,U005,2020-06-01,2020,6,Rent Payment,Bill,22503.32502458909,True
EVT01445,U005,2020-06-05,2020,6,Utility Bills,Bill,4407.135044278131,True
EVT01446,U005,2020-06-10,2020,6,Credit Card Payment,Bill,11417.819788197652,True
EVT01447,U005,2020-06-15,2020,6,Insurance Premium,Bill,5804.128563673082,True
EVT01448,U005,2020-06-21,2020,6,Home Repairs,Maintenance,4371.2334025788905,False
EVT01449,U005,2020-07-01,2020,7,Rent Payment,Bill,18018.764332956493,True
EVT01450,U005,2020-07-05,2020,7,Utility Bills,Bill,3478.8686797414875,True
EVT01451,U005,2020-07-10,2020,7,Credit Card Payment,Bill,9988.900701470215,True
EVT01452,U005,2020-07-12,2020,7,Furniture Purchase,Shopping,28636.267164582616,False
EVT01453,U005,2020-08-01,2020,8,Rent Payment,Bill,15704.792234422399,True
EVT01454,U005,2020-08-05,2020,8,Utility Bills,Bill,3852.9908112956136,True
EVT01455,U005,2020-08-08,2020,8,Weekend Trip,Travel,18846.367178976372,False
EVT01456,U005,2020-08-10,2020,8,Credit Card Payment,Bill,12338.246127123291,True
EVT01457,U005,2020-09-01,2020,9,Rent Payment,Bill,12485.399828624231,True
EVT01458,U005,2020-09-03,2020,9,Home Repairs,Maintenance,14535.426870362395,False
EVT01459,U005,2020-09-04,2020,9,Friend's Birthday,Celebration,1541.8399188837263,False
EVT01460,U005,2020-09-05,2020,9,Utility Bills,Bill,4003.458872134316,True
EVT01461,U005,2020-09-10,2020,9,Credit Card Payment,Bill,7891.32238397703,True
EVT01462,U005,2020-09-11,2020,9,Car Service,Maintenance,2670.394641109825,False
EVT01463,U005,2020-09-15,2020,9,Insurance Premium,Bill,11950.41673213316,True
EVT01464,U005,2020-09-19,2020,9,Weekend Trip,Travel,16914.483747038787,False
EVT01465,U005,2020-09-25,2020,9,Medical Checkup,Healthcare,4242.963466013485,False
EVT01466,U005,2020-10-01,2020,10,Rent Payment,Bill,14195.768315663378,True
EVT01467,U005,2020-10-05,2020,10,Utility Bills,Bill,4290.228212983542,True
EVT01468,U005,2020-10-10,2020,10,Credit Card Payment,Bill,13049.309115067204,True
EVT01469,U005,2020-10-10,2020,10,Family Birthday,Celebration,3518.2155432328486,False
EVT01470,U005,2020-10-27,2020,10,Long Vacation,Travel,56595.15282805215,False
EVT01471,U005,2020-11-01,2020,11,Rent Payment,Bill,22961.437348649848,True
EVT01472,U005,2020-11-02,2020,11,Electronics Purchase,Shopping,34453.656294084416,False
EVT01473,U005,2020-11-05,2020,11,Utility Bills,Bill,3465.294924241114,True
EVT01474,U005,2020-11-06,2020,11,Family Birthday,Celebration,8632.554161443693,False
EVT01475,U005,2020-11-10,2020,11,Credit Card Payment,Bill,6152.286662450543,True
EVT01476,U005,2020-11-24,2020,11,Medical Checkup,Healthcare,3119.3888942690037,False
EVT01477,U005,2020-12-01,2020,12,Rent Payment,Bill,15086.194892065223,True
EVT01478,U005,2020-12-05,2020,12,Utility Bills,Bill,3322.747715909348,True
EVT01479,U005,2020-12-10,2020,12,Credit Card Payment,Bill,9190.34599638949,True
EVT01480,U005,2020-12-11,2020,12,Home Repairs,Maintenance,7508.999207054746,False
EVT01481,U005,2020-12-15,2020,12,Insurance Premium,Bill,7873.357274522958,True
EVT01482,U005,2020-12-18,2020,12,Doctor Appointment,Healthcare,2894.942696720204,False
EVT01483,U005,2020-12-19,2020,12,Medical Checkup,Healthcare,6738.660443502419,False
EVT01484,U005,2020-12-22,2020,12,Long Vacation,Travel,50849.30383055836,False
EVT01485,U005,2021-01-01,2021,1,Rent Payment,Bill,14434.973021717937,True
EVT01486,U005,2021-01-02,2021,1,Furniture Purchase,Shopping,23891.247440798314,False
EVT01487,U005,2021-01-05,2021,1,Utility Bills,Bill,2521.295846203065,True
EVT01488,U005,2021-01-10,2021,1,Credit Card Payment,Bill,5522.218499888699,True
EVT01489,U005,2021-01-23,2021,1,Friend's Birthday,Celebration,4977.965213788904,False
EVT01490,U005,2021-02-01,2021,2,Rent Payment,Bill,24182.505692901785,True
EVT01491,U005,2021-02-05,2021,2,Utility Bills,Bill,3375.9658811625654,True
EVT01492,U005,2021-02-07,2021,2,Family Birthday,Celebration,7212.084930923968,False
EVT01493,U005,2021-02-10,2021,2,Credit Card Payment,Bill,12038.138260133244,True
EVT01494,U005,2021-02-14,2021,2,Car Service,Maintenance,5737.2695875823065,False
EVT01495,U005,2021-02-21,2021,2,Festival Shopping,Shopping,6211.784225426627,False
EVT01496,U005,2021-02-22,2021,2,Festival Shopping,Shopping,17416.98982310613,False
EVT01497,U005,2021-03-01,2021,3,Rent Payment,Bill,18727.084765844815,True
EVT01498,U005,2021-03-05,2021,3,Utility Bills,Bill,4033.683043119104,True
EVT01499,U005,2021-03-07,2021,3,Electronics Purchase,Shopping,28862.871529352662,False
EVT01500,U005,2021-03-10,2021,3,Credit Card Payment,Bill,8795.493553738394,True
EVT01501,U005,2021-03-13,2021,3,Certification Exam,Education,7265.430039852175,False
EVT01502,U005,2021-03-15,2021,3,Insurance Premium,Bill,10959.62478751762,True
EVT01503,U005,2021-04-01,2021,4,Rent Payment,Bill,16387.506946928086,True
EVT01504,U005,2021-04-01,2021,4,Annual Tax Filing,Financial,13049.338290150565,True
EVT01505,U005,2021-04-05,2021,4,Utility Bills,Bill,2959.1419559341575,True
EVT01506,U005,2021-04-10,2021,4,Credit Card Payment,Bill,10482.168464531147,True
EVT01507,U005,2021-04-15,2021,4,Friend's Birthday,Celebration,4984.866370286178,False
EVT01508,U005,2021-04-22,2021,4,Festival Shopping,Shopping,23082.081989472757,False
EVT01509,U005,2021-05-01,2021,5,Rent Payment,Bill,13771.07315885435,True
EVT01510,U005,2021-05-05,2021,5,Utility Bills,Bill,2608.5214550391815,True
EVT01511,U005,2021-05-07,2021,5,Family Birthday,Celebration,3322.3117478102654,False
EVT01512,U005,2021-05-09,2021,5,Professional Course,Education,21346.483732687433,False
EVT01513,U005,2021-05-10,2021,5,Credit Card Payment,Bill,7969.486933760856,True
EVT01514,U005,2021-05-22,2021,5,Friend's Birthday,Celebration,2152.039210260018,False
EVT01515,U005,2021-05-26,2021,5,Long Vacation,Travel,49275.417257329435,False
EVT01516,U005,2021-06-01,2021,6,Rent Payment,Bill,19547.371476113527,True
EVT01517,U005,2021-06-04,2021,6,Family Birthday,Celebration,3149.868299766303,False
EVT01518,U005,2021-06-05,2021,6,Utility Bills,Bill,2391.6256662121336,True
EVT01519,U005,2021-06-07,2021,6,Furniture Purchase,Shopping,44668.35079245986,False
EVT01520,U005,2021-06-10,2021,6,Credit Card Payment,Bill,7619.494848928987,True
EVT01521,U005,2021-06-12,2021,6,Long Vacation,Travel,28879.184850137543,False
EVT01522,U005,2021-06-15,2021,6,Insurance Premium,Bill,8981.621209420613,True
EVT01523,U005,2021-07-01,2021,7,Rent Payment,Bill,20163.81838876302,True
EVT01524,U005,2021-07-02,2021,7,Car Service,Maintenance,2834.7879278385963,False
EVT01525,U005,2021-07-05,2021,7,Utility Bills,Bill,3022.719535526677,True
EVT01526,U005,2021-07-10,2021,7,Credit Card Payment,Bill,12188.251329611056,True
EVT01527,U005,2021-07-13,2021,7,Professional Course,Education,29003.8460545013,False
EVT01528,U005,2021-07-30,2021,7,Medical Checkup,Healthcare,5192.027330665573,False
EVT01529,U005,2021-08-01,2021,8,Rent Payment,Bill,19318.94006687169,True
EVT01530,U005,2021-08-05,2021,8,Utility Bills,Bill,3573.6539987838,True
EVT01531,U005,2021-08-10,2021,8,Credit Card Payment,Bill,11988.989778437508,True
EVT01532,U005,2021-08-22,2021,8,Wedding,Celebration,12991.560812097478,False
EVT01533,U005,2021-09-01,2021,9,Rent Payment,Bill,12073.115874844667,True
EVT01534,U005,2021-09-05,2021,9,Utility Bills,Bill,3896.9560393119173,True
EVT01535,U005,2021-09-10,2021,9,Credit Card Payment,Bill,14049.57338582081,True
EVT01536,U005,2021-09-15,2021,9,Insurance Premium,Bill,8189.893840500434,True
EVT01537,U005,2021-09-19,2021,9,Doctor Appointment,Healthcare,2154.7560188488196,False
EVT01538,U005,2021-10-01,2021,10,Rent Payment,Bill,23586.086821922676,True
EVT01539,U005,2021-10-05,2021,10,Utility Bills,Bill,4386.5031478352585,True
EVT01540,U005,2021-10-10,2021,10,Credit Card Payment,Bill,9915.5213982094,True
EVT01541,U005,2021-10-13,2021,10,Weekend Trip,Travel,18910.077292062255,False
EVT01542,U005,2021-10-25,2021,10,Certification Exam,Education,14429.798951017116,False
EVT01543,U005,2021-11-01,2021,11,Rent Payment,Bill,20870.50567517191,True
EVT01544,U005,2021-11-05,2021,11,Utility Bills,Bill,3723.4155690291905,True
EVT01545,U005,2021-11-10,2021,11,Credit Card Payment,Bill,14483.669181555513,True
EVT01546,U005,2021-11-15,2021,11,Wedding,Celebration,11844.494415574009,False
EVT01547,U005,2021-11-27,2021,11,Wedding,Celebration,17923.096958337886,False
EVT01548,U005,2021-12-01,2021,12,Rent Payment,Bill,22123.844263182174,True
EVT01549,U005,2021-12-05,2021,12,Utility Bills,Bill,3093.880848198235,True
EVT01550,U005,2021-12-05,2021,12,Professional Course,Education,28111.297657989537,False
EVT01551,U005,2021-12-10,2021,12,Credit Card Payment,Bill,11367.545915669334,True
EVT01552,U005,2021-12-15,2021,12,Insurance Premium,Bill,9770.119993966386,True
EVT01553,U005,2021-12-15,2021,12,Friend's Birthday,Celebration,2307.5785485637707,False
EVT01554,U005,2021-12-25,2021,12,Certification Exam,Education,4900.0462368995795,False
EVT01555,U005,2022-01-01,2022,1,Rent Payment,Bill,12779.237525118562,True
EVT01556,U005,2022-01-05,2022,1,Utility Bills,Bill,4391.547889393332,True
EVT01557,U005,2022-01-10,2022,1,Credit Card Payment,Bill,14777.79514181347,True
EVT01558,U005,2022-01-18,2022,1,Car Service,Maintenance,6330.6082794787035,False
EVT01559,U005,2022-01-30,2022,1,Home Repairs,Maintenance,9072.00336932798,False
EVT01560,U005,2022-01-31,2022,1,Professional Course,Education,29221.442437716672,False
EVT01561,U005,2022-02-01,2022,2,Rent Payment,Bill,15280.64912589719,True
EVT01562,U005,2022-02-02,2022,2,Festival Shopping,Shopping,24666.566035372234,False
EVT01563,U005,2022-02-05,2022,2,Utility Bills,Bill,2562.0149489951846,True
EVT01564,U005,2022-02-10,2022,2,Credit Card Payment,Bill,9302.513233773545,True
EVT01565,U005,2022-02-24,2022,2,Certification Exam,Education,7539.429162920125,False
EVT01566,U005,2022-03-01,2022,3,Rent Payment,Bill,12586.071416147666,True
EVT01567,U005,2022-03-05,2022,3,Utility Bills,Bill,3699.25105064895,True
EVT01568,U005,2022-03-07,2022,3,Certification Exam,Education,12569.97997717867,False
EVT01569,U005,2022-03-10,2022,3,Credit Card Payment,Bill,9565.600613880997,True
EVT01570,U005,2022-03-15,2022,3,Insurance Premium,Bill,11312.739010235928,True
EVT01571,U005,2022-03-30,2022,3,Weekend Trip,Travel,19411.329487776857,False
EVT01572,U005,2022-04-01,2022,4,Rent Payment,Bill,23458.903992239677,True
EVT01573,U005,2022-04-01,2022,4,Annual Tax Filing,Financial,14730.9733117143,True
EVT01574,U005,2022-04-05,2022,4,Utility Bills,Bill,2389.9294883359103,True
EVT01575,U005,2022-04-07,2022,4,Friend's Birthday,Celebration,1651.7273995924165,False
EVT01576,U005,2022-04-10,2022,4,Credit Card Payment,Bill,10314.208092226894,True
EVT01577,U005,2022-05-01,2022,5,Rent Payment,Bill,17303.63018551723,True
EVT01578,U005,2022-05-01,2022,5,Festival Shopping,Shopping,18566.77394492553,False
EVT01579,U005,2022-05-05,2022,5,Utility Bills,Bill,4172.191389313752,True
EVT01580,U005,2022-05-09,2022,5,Festival Shopping,Shopping,18698.426239361077,False
EVT01581,U005,2022-05-10,2022,5,Credit Card Payment,Bill,9625.05503250521,True
EVT01582,U005,2022-05-11,2022,5,Certification Exam,Education,3115.1875540112264,False
EVT01583,U005,2022-05-13,2022,5,Certification Exam,Education,9128.10687351595,False
EVT01584,U005,2022-05-22,2022,5,Furniture Purchase,Shopping,20355.877092878007,False
EVT01585,U005,2022-05-26,2022,5,Electronics Purchase,Shopping,13226.902395126068,False
EVT01586,U005,2022-05-29,2022,5,Family Birthday,Celebration,4586.693040861381,False
EVT01587,U005,2022-06-01,2022,6,Rent Payment,Bill,16839.39001287502,True
EVT01588,U005,2022-06-05,2022,6,Utility Bills,Bill,4167.477335861517,True
EVT01589,U005,2022-06-08,2022,6,Furniture Purchase,Shopping,40975.08263132858,False
EVT01590,U005,2022-06-10,2022,6,Credit Card Payment,Bill,10366.95361781044,True
EVT01591,U005,2022-06-10,2022,6,Friend's Birthday,Celebration,3063.3904472462555,False
EVT01592,U005,2022-06-15,2022,6,Insurance Premium,Bill,6298.480887366955,True
EVT01593,U005,2022-06-28,2022,6,Certification Exam,Education,3986.117001290642,False
EVT01594,U005,2022-07-01,2022,7,Rent Payment,Bill,21624.204166319294,True
EVT01595,U005,2022-07-01,2022,7,Friend's Birthday,Celebration,2718.057527874237,False
EVT01596,U005,2022-07-05,2022,7,Utility Bills,Bill,2012.1873257758127,True
EVT01597,U005,2022-07-10,2022,7,Credit Card Payment,Bill,8174.942055230693,True
EVT01598,U005,2022-07-24,2022,7,Furniture Purchase,Shopping,24801.933899797124,False
EVT01599,U005,2022-08-01,2022,8,Rent Payment,Bill,20561.270527779245,True
EVT01600,U005,2022-08-03,2022,8,Family Birthday,Celebration,7258.867266291611,False
EVT01601,U005,2022-08-05,2022,8,Utility Bills,Bill,3127.9573048774973,True
EVT01602,U005,2022-08-08,2022,8,Home Repairs,Maintenance,8584.306543518302,False
EVT01603,U005,2022-08-10,2022,8,Credit Card Payment,Bill,12998.188921527693,True
EVT01604,U005,2022-08-17,2022,8,Home Repairs,Maintenance,7017.214703823536,False
EVT01605,U005,2022-09-01,2022,9,Rent Payment,Bill,22842.481750559662,True
EVT01606,U005,2022-09-05,2022,9,Utility Bills,Bill,4598.809054874082,True
EVT01607,U005,2022-09-10,2022,9,Credit Card Payment,Bill,7966.99067949283,True
EVT01608,U005,2022-09-15,2022,9,Insurance Premium,Bill,6707.099779037649,True
EVT01609,U005,2022-10-01,2022,10,Rent Payment,Bill,18947.4242530154,True
EVT01610,U005,2022-10-05,2022,10,Utility Bills,Bill,2524.012191070201,True
EVT01611,U005,2022-10-05,2022,10,Long Vacation,Travel,46809.03397274502,False
EVT01612,U005,2022-10-07,2022,10,Weekend Trip,Travel,17288.07831229793,False
EVT01613,U005,2022-10-10,2022,10,Credit Card Payment,Bill,14086.39374078,True
EVT01614,U005,2022-10-13,2022,10,Family Birthday,Celebration,9919.112525942342,False
EVT01615,U005,2022-10-19,2022,10,Medical Checkup,Healthcare,2657.5911521060198,False
EVT01616,U005,2022-11-01,2022,11,Rent Payment,Bill,13197.848980439736,True
EVT01617,U005,2022-11-05,2022,11,Utility Bills,Bill,2915.740116335563,True
