transaction_id,user_id,date,year,month,amount,category,transaction_type,description,payment_method,is_recurring,merchant
TXN000264,U001,2020-06-01,2020,6,1530.7,Dining,debit,Swiggy,Cash,False,Swiggy
TXN000265,U001,2020-06-02,2020,6,1984.14,Groceries,debit,Local Kirana,Debit Card,False,More Supermarket
TXN000266,U001,2020-06-02,2020,6,2109.17,Entertainment,debit,Amazon Prime,Credit Card,False,BookMyShow
TXN000267,U001,2020-06-03,2020,6,18559.9,Travel,debit,Uber,UPI,False,MakeMyTrip
TXN000268,U001,2020-06-03,2020,6,1151.61,Transport,debit,Metro Card,Credit Card,False,Petrol
TXN000269,U001,2020-06-05,2020,6,1273.07,Dining,debit,Swiggy,Cash,False,Cafe
TXN000270,U001,2020-06-05,2020,6,4004.46,Shopping,debit,Local Mall,Credit Card,False,Nike Store
TXN000271,U001,2020-06-05,2020,6,1186.96,Transport,debit,Petrol,UPI,False,Parking
TXN000272,U001,2020-06-05,2020,6,5350.61,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN000273,U001,2020-06-05,2020,6,6092.68,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN000274,U001,2020-06-05,2020,6,4261.65,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN000275,U001,2020-06-06,2020,6,23137.6,Investment,debit,Stocks,Bank Transfer,False,Stocks
TXN000276,U001,2020-06-07,2020,6,2256.6,Entertainment,debit,BookMyShow,UPI,False,Netflix
TXN000277,U001,2020-06-07,2020,6,5525.6,Healthcare,debit,Lab Tests,UPI,False,Lab Tests
TXN000278,U001,2020-06-07,2020,6,2331.67,Transport,debit,Petrol,Debit Card,False,Metro Card
TXN000279,U001,2020-06-08,2020,6,646.97,Dining,debit,McDonald's,Cash,False,Domino's
TXN000280,U001,2020-06-08,2020,6,7308.84,Shopping,debit,Flipkart,Credit Card,False,Local Mall
TXN000281,U001,2020-06-09,2020,6,1811.45,Subscriptions,debit,Cloud Storage,Debit Card,True,Cloud Storage
TXN000282,U001,2020-06-10,2020,6,1903.67,Subscriptions,debit,Magazine,Cash,True,Gym Membership
TXN000283,U001,2020-06-11,2020,6,1339.73,Dining,debit,Zomato,Cash,False,McDonald's
TXN000284,U001,2020-06-11,2020,6,1751.62,Entertainment,debit,BookMyShow,Cash,False,Spotify
TXN000285,U001,2020-06-11,2020,6,1643.18,Healthcare,debit,Pharmacy,Credit Card,False,Lab Tests
TXN000286,U001,2020-06-12,2020,6,1729.14,Shopping,debit,Myntra,UPI,False,Nike Store
TXN000287,U001,2020-06-14,2020,6,7984.51,Shopping,debit,Local Mall,Debit Card,False,Nike Store
TXN000288,U001,2020-06-14,2020,6,1176.45,Transport,debit,Auto,Cash,False,Parking
TXN000289,U001,2020-06-15,2020,6,1899.54,Entertainment,debit,Gaming,UPI,False,Gaming
TXN000290,U001,2020-06-15,2020,6,38414.11,Investment,debit,Fixed Deposit,Bank Transfer,False,Fixed Deposit
TXN000291,U001,2020-06-16,2020,6,596.83,Transport,debit,Petrol,Credit Card,False,Metro Card
TXN000292,U001,2020-06-17,2020,6,1132.56,Groceries,debit,DMart,Credit Card,False,More Supermarket
TXN000293,U001,2020-06-18,2020,6,2205.33,Utilities,debit,Mobile Recharge,Debit Card,True,DTH Recharge
TXN000294,U001,2020-06-19,2020,6,2146.75,Groceries,debit,DMart,Credit Card,False,Local Kirana
TXN000295,U001,2020-06-19,2020,6,698.55,Dining,debit,Zomato,UPI,False,Swiggy
TXN000296,U001,2020-06-19,2020,6,5166.95,Healthcare,debit,Lab Tests,Cash,False,Lab Tests
TXN000297,U001,2020-06-19,2020,6,4676.71,Shopping,debit,Flipkart,Credit Card,False,Nike Store
TXN000298,U001,2020-06-19,2020,6,1213.04,Transport,debit,Auto,Debit Card,False,Metro Card
TXN000299,U001,2020-06-21,2020,6,1058.13,Dining,debit,Swiggy,UPI,False,Local Restaurant
TXN000300,U001,2020-06-21,2020,6,1993.18,Transport,debit,Petrol,Credit Card,False,Metro Card
TXN000301,U001,2020-06-22,2020,6,2525.87,Groceries,debit,Local Kirana,Credit Card,False,DMart
TXN000302,U001,2020-06-22,2020,6,1009.67,Dining,debit,Swiggy,Credit Card,False,Zomato
TXN000303,U001,2020-06-22,2020,6,20752.88,Rent,debit,Monthly Rent,Credit Card,True,Monthly Rent
TXN000304,U001,2020-06-23,2020,6,2608.73,Education,debit,Udemy,UPI,False,Books
TXN000305,U001,2020-06-23,2020,6,7464.7,Investment,debit,Stocks,Bank Transfer,False,Stocks
TXN000306,U001,2020-06-24,2020,6,2464.71,Groceries,debit,BigBasket,UPI,False,DMart
TXN000307,U001,2020-06-26,2020,6,689.89,Transport,debit,Metro Card,Debit Card,False,Parking
TXN000308,U001,2020-06-28,2020,6,2686.23,Healthcare,debit,Hospital,Debit Card,False,Lab Tests
TXN000309,U001,2020-06-29,2020,6,1259.03,Groceries,debit,DMart,Debit Card,False,Reliance Fresh
TXN000310,U001,2020-06-29,2020,6,832.13,Dining,debit,Local Restaurant,Debit Card,False,Cafe
TXN000311,U001,2020-06-30,2020,6,1249.95,Dining,debit,Local Restaurant,UPI,False,Cafe
TXN000312,U001,2020-07-01,2020,7,55000.0,Salary,credit,Monthly Salary Credit,Bank Transfer,True,Employer
TXN000313,U001,2020-07-01,2020,7,694.35,Transport,debit,Petrol,Debit Card,False,Parking
TXN000314,U001,2020-07-02,2020,7,1482.46,Groceries,debit,BigBasket,Debit Card,False,BigBasket
TXN000315,U001,2020-07-02,2020,7,1017.57,Dining,debit,Local Restaurant,Credit Card,False,Local Restaurant
TXN000316,U001,2020-07-02,2020,7,2862.15,Entertainment,debit,Spotify,Credit Card,False,Amazon Prime
TXN000317,U001,2020-07-02,2020,7,797.12,Transport,debit,Metro Card,UPI,False,Metro Card
TXN000318,U001,2020-07-03,2020,7,1408.43,Groceries,debit,DMart,Cash,False,DMart
TXN000319,U001,2020-07-03,2020,7,6369.74,Shopping,debit,Nike Store,Credit Card,False,Local Mall
TXN000320,U001,2020-07-05,2020,7,2398.49,Dining,debit,Local Restaurant,Credit Card,False,Local Restaurant
TXN000321,U001,2020-07-05,2020,7,13217.08,Travel,debit,Indian Railways,Cash,False,Indian Railways
TXN000322,U001,2020-07-05,2020,7,1725.52,Entertainment,debit,Amazon Prime,Cash,False,Gaming
TXN000323,U001,2020-07-05,2020,7,10776.51,Investment,debit,PPF,Bank Transfer,True,PPF
TXN000324,U001,2020-07-05,2020,7,12357.82,Investment,debit,PPF,Bank Transfer,True,PPF
TXN000325,U001,2020-07-06,2020,7,21465.11,Investment,debit,Stocks,Bank Transfer,False,Stocks
TXN000326,U001,2020-07-08,2020,7,1508.07,Groceries,debit,Reliance Fresh,UPI,False,DMart
TXN000327,U001,2020-07-08,2020,7,1644.53,Dining,debit,Zomato,Debit Card,False,Cafe
TXN000328,U001,2020-07-08,2020,7,871.92,Travel,debit,Ola,Credit Card,False,Indian Railways
TXN000329,U001,2020-07-08,2020,7,525.73,Transport,debit,Auto,UPI,False,Auto
TXN000330,U001,2020-07-09,2020,7,1277.36,Groceries,debit,Reliance Fresh,Credit Card,False,Reliance Fresh
TXN000331,U001,2020-07-09,2020,7,3105.48,Dining,debit,Domino's,UPI,False,Cafe
TXN000332,U001,2020-07-10,2020,7,2395.66,Dining,debit,McDonald's,UPI,False,Local Restaurant
TXN000333,U001,2020-07-11,2020,7,3541.23,Groceries,debit,DMart,Cash,False,DMart
TXN000334,U001,2020-07-11,2020,7,637.22,Dining,debit,Zomato,Debit Card,False,Zomato
TXN000335,U001,2020-07-11,2020,7,2439.88,Transport,debit,Parking,UPI,False,Auto
TXN000336,U001,2020-07-13,2020,7,2674.9,Bills,debit,Water Bill,UPI,True,Gas Bill
TXN000337,U001,2020-07-14,2020,7,1123.1,Dining,debit,Local Restaurant,Debit Card,False,Local Restaurant
TXN000338,U001,2020-07-14,2020,7,1049.5,Subscriptions,debit,Cloud Storage,UPI,True,Magazine
TXN000339,U001,2020-07-16,2020,7,1375.83,Groceries,debit,Reliance Fresh,Debit Card,False,Reliance Fresh
TXN000340,U001,2020-07-17,2020,7,2690.0,Groceries,debit,Reliance Fresh,Cash,False,BigBasket
TXN000341,U001,2020-07-17,2020,7,859.02,Dining,debit,Cafe,UPI,False,Cafe
TXN000342,U001,2020-07-17,2020,7,1643.24,Subscriptions,debit,Cloud Storage,Credit Card,True,Gym Membership
TXN000343,U001,2020-07-18,2020,7,1193.15,Groceries,debit,Reliance Fresh,Credit Card,False,BigBasket
TXN000344,U001,2020-07-18,2020,7,1533.34,Transport,debit,Metro Card,Debit Card,False,Metro Card
TXN000345,U001,2020-07-18,2020,7,20626.14,Rent,debit,Monthly Rent,Cash,True,Monthly Rent
TXN000346,U001,2020-07-20,2020,7,700.37,Dining,debit,Swiggy,Debit Card,False,Domino's
TXN000347,U001,2020-07-23,2020,7,2977.5,Groceries,debit,DMart,Cash,False,BigBasket
TXN000348,U001,2020-07-23,2020,7,627.45,Dining,debit,Domino's,Cash,False,Domino's
TXN000349,U001,2020-07-23,2020,7,2730.04,Education,debit,Books,Credit Card,False,Online Course
TXN000350,U001,2020-07-23,2020,7,2113.08,Shopping,debit,Myntra,Cash,False,Amazon
TXN000351,U001,2020-07-23,2020,7,1320.4,Transport,debit,Parking,Debit Card,False,Petrol
TXN000352,U001,2020-07-24,2020,7,2362.75,Groceries,debit,More Supermarket,Debit Card,False,BigBasket
TXN000353,U001,2020-07-24,2020,7,1291.91,Entertainment,debit,Amazon Prime,Credit Card,False,Netflix
TXN000354,U001,2020-07-24,2020,7,4460.62,Healthcare,debit,Hospital,Debit Card,False,Pharmacy
TXN000355,U001,2020-07-25,2020,7,2389.63,Groceries,debit,More Supermarket,Credit Card,False,BigBasket
TXN000356,U001,2020-07-25,2020,7,794.2,Dining,debit,Swiggy,Debit Card,False,McDonald's
TXN000357,U001,2020-07-26,2020,7,1517.63,Dining,debit,Zomato,UPI,False,Domino's
TXN000358,U001,2020-07-26,2020,7,799.87,Transport,debit,Petrol,Cash,False,Metro Card
TXN000359,U001,2020-07-27,2020,7,3842.8,Dining,debit,Zomato,Cash,False,Local Restaurant
TXN000360,U001,2020-07-27,2020,7,3495.13,Shopping,debit,Amazon,Debit Card,False,Amazon
TXN000361,U001,2020-07-30,2020,7,1885.96,Groceries,debit,DMart,Cash,False,BigBasket
TXN000362,U001,2020-08-01,2020,8,55000.0,Salary,credit,Monthly Salary Credit,Bank Transfer,True,Employer
TXN000363,U001,2020-08-01,2020,8,973.11,Travel,debit,Uber,Debit Card,False,Indian Railways
TXN000364,U001,2020-08-01,2020,8,1947.7,Entertainment,debit,Amazon Prime,Credit Card,False,Amazon Prime
TXN000365,U001,2020-08-01,2020,8,1939.27,Shopping,debit,Myntra,UPI,False,Nike Store
TXN000366,U001,2020-08-01,2020,8,743.08,Transport,debit,Parking,Debit Card,False,Petrol
TXN000367,U001,2020-08-02,2020,8,3968.64,Shopping,debit,Local Mall,Cash,False,Amazon
TXN000368,U001,2020-08-02,2020,8,3649.54,Investment,debit,Gold ETF,Bank Transfer,False,Gold ETF
TXN000369,U001,2020-08-03,2020,8,1275.64,Dining,debit,Cafe,Debit Card,False,Zomato
TXN000370,U001,2020-08-03,2020,8,9315.34,Travel,debit,IndiGo,Credit Card,False,Ola
TXN000371,U001,2020-08-04,2020,8,1314.33,Transport,debit,Petrol,Credit Card,False,Parking
TXN000372,U001,2020-08-05,2020,8,2097.89,Groceries,debit,Reliance Fresh,Cash,False,Reliance Fresh
TXN000373,U001,2020-08-05,2020,8,525.6,Dining,debit,Zomato,UPI,False,Zomato
TXN000374,U001,2020-08-05,2020,8,21019.34,Rent,debit,Monthly Rent,Cash,True,Monthly Rent
TXN000375,U001,2020-08-05,2020,8,6371.39,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN000376,U001,2020-08-06,2020,8,926.99,Transport,debit,Auto,Credit Card,False,Parking
TXN000377,U001,2020-08-07,2020,8,3146.98,Entertainment,debit,Netflix,Cash,False,Gaming
TXN000378,U001,2020-08-07,2020,8,1208.93,Transport,debit,Petrol,Credit Card,False,Metro Card
TXN000379,U001,2020-08-08,2020,8,2417.9,Groceries,debit,More Supermarket,Debit Card,False,Reliance Fresh
TXN000380,U001,2020-08-08,2020,8,330.67,Dining,debit,McDonald's,Credit Card,False,Local Restaurant
TXN000381,U001,2020-08-09,2020,8,1548.87,Dining,debit,Zomato,Debit Card,False,Cafe
TXN000382,U001,2020-08-09,2020,8,2752.31,Transport,debit,Metro Card,Debit Card,False,Auto
TXN000383,U001,2020-08-10,2020,8,298.71,Dining,debit,McDonald's,Cash,False,Domino's
TXN000384,U001,2020-08-10,2020,8,2529.59,Shopping,debit,Nike Store,UPI,False,Nike Store
TXN000385,U001,2020-08-11,2020,8,664.39,Transport,debit,Petrol,UPI,False,Parking
TXN000386,U001,2020-08-12,2020,8,3254.64,Groceries,debit,Reliance Fresh,Cash,False,More Supermarket
TXN000387,U001,2020-08-13,2020,8,1066.83,Groceries,debit,BigBasket,Debit Card,False,Reliance Fresh
TXN000388,U001,2020-08-13,2020,8,1935.76,Entertainment,debit,BookMyShow,Debit Card,False,Amazon Prime
TXN000389,U001,2020-08-13,2020,8,2164.02,Transport,debit,Metro Card,Cash,False,Parking
TXN000390,U001,2020-08-14,2020,8,3627.65,Bills,debit,Electricity Bill,Cash,True,Electricity Bill
TXN000391,U001,2020-08-15,2020,8,2064.15,Dining,debit,Zomato,Cash,False,Local Restaurant
TXN000392,U001,2020-08-15,2020,8,1467.19,Transport,debit,Auto,Cash,False,Auto
TXN000393,U001,2020-08-16,2020,8,1774.25,Dining,debit,Local Restaurant,Credit Card,False,Local Restaurant
TXN000394,U001,2020-08-16,2020,8,1447.58,Transport,debit,Metro Card,Credit Card,False,Metro Card
TXN000395,U001,2020-08-18,2020,8,811.09,Transport,debit,Auto,UPI,False,Parking
TXN000396,U001,2020-08-19,2020,8,1798.19,Transport,debit,Auto,Debit Card,False,Parking
TXN000397,U001,2020-08-20,2020,8,644.27,Entertainment,debit,BookMyShow,Debit Card,False,Gaming
TXN000398,U001,2020-08-20,2020,8,661.71,Transport,debit,Petrol,UPI,False,Auto
TXN000399,U001,2020-08-20,2020,8,1480.25,Subscriptions,debit,Cloud Storage,Credit Card,True,Gym Membership
TXN000400,U001,2020-08-22,2020,8,3606.58,Bills,debit,Water Bill,Credit Card,True,Electricity Bill
TXN000401,U001,2020-08-22,2020,8,8301.57,Education,debit,Books,Cash,False,Books
TXN000402,U001,2020-08-22,2020,8,1120.14,Subscriptions,debit,Gym Membership,UPI,True,Magazine
TXN000403,U001,2020-08-24,2020,8,1192.23,Dining,debit,Local Restaurant,Debit Card,False,Zomato
TXN000404,U001,2020-08-24,2020,8,8162.22,Education,debit,Course Fee,UPI,False,Udemy
TXN000405,U001,2020-08-24,2020,8,6254.4,Shopping,debit,Amazon,UPI,False,Flipkart
TXN000406,U001,2020-08-24,2020,8,647.87,Transport,debit,Auto,Cash,False,Petrol
TXN000407,U001,2020-08-25,2020,8,1880.75,Dining,debit,Domino's,Debit Card,False,Cafe
TXN000408,U001,2020-08-25,2020,8,1699.07,Shopping,debit,Amazon,Credit Card,False,Local Mall
TXN000409,U001,2020-08-25,2020,8,847.01,Transport,debit,Parking,UPI,False,Auto
TXN000410,U001,2020-08-26,2020,8,3813.74,Groceries,debit,Reliance Fresh,Debit Card,False,BigBasket
TXN000411,U001,2020-08-26,2020,8,1959.26,Transport,debit,Auto,Cash,False,Metro Card
TXN000412,U001,2020-08-27,2020,8,1374.98,Dining,debit,McDonald's,Debit Card,False,Domino's
TXN000413,U001,2020-08-29,2020,8,829.73,Transport,debit,Parking,UPI,False,Parking
TXN000414,U001,2020-08-30,2020,8,1525.17,Transport,debit,Auto,Cash,False,Auto
TXN000415,U001,2020-08-31,2020,8,23807.83,Travel,debit,Uber,UPI,False,Uber
TXN000416,U001,2020-09-01,2020,9,55000.0,Salary,credit,Monthly Salary Credit,Bank Transfer,True,Employer
TXN000417,U001,2020-09-01,2020,9,2306.63,Groceries,debit,Local Kirana,Debit Card,False,More Supermarket
TXN000418,U001,2020-09-01,2020,9,284.55,Entertainment,debit,Spotify,Cash,False,Netflix
TXN000419,U001,2020-09-02,2020,9,782.86,Dining,debit,Local Restaurant,Cash,False,Cafe
TXN000420,U001,2020-09-04,2020,9,1349.87,Dining,debit,McDonald's,Cash,False,Local Restaurant
TXN000421,U001,2020-09-05,2020,9,4175.85,Education,debit,Course Fee,UPI,False,Online Course
TXN000422,U001,2020-09-05,2020,9,13450.14,Rent,debit,Monthly Rent,Cash,True,Monthly Rent
TXN000423,U001,2020-09-05,2020,9,5879.35,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN000424,U001,2020-09-05,2020,9,4742.78,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN000425,U001,2020-09-05,2020,9,9738.77,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN000426,U001,2020-09-08,2020,9,1507.55,Entertainment,debit,Spotify,UPI,False,Amazon Prime
TXN000427,U001,2020-09-09,2020,9,250.98,Entertainment,debit,Spotify,Credit Card,False,Gaming
TXN000428,U001,2020-09-09,2020,9,861.69,Transport,debit,Metro Card,Credit Card,False,Petrol
TXN000429,U001,2020-09-10,2020,9,723.84,Entertainment,debit,BookMyShow,Cash,False,Amazon Prime
TXN000430,U001,2020-09-11,2020,9,2415.89,Groceries,debit,BigBasket,Cash,False,DMart
TXN000431,U001,2020-09-13,2020,9,5171.7,Bills,debit,Water Bill,Credit Card,True,Gas Bill
TXN000432,U001,2020-09-13,2020,9,2230.32,Transport,debit,Auto,UPI,False,Petrol
TXN000433,U001,2020-09-14,2020,9,1890.25,Subscriptions,debit,Magazine,Credit Card,True,Cloud Storage
TXN000434,U001,2020-09-15,2020,9,2919.91,Bills,debit,Gas Bill,Credit Card,True,Water Bill
TXN000435,U001,2020-09-15,2020,9,39418.39,Investment,debit,Fixed Deposit,Bank Transfer,False,Fixed Deposit
TXN000436,U001,2020-09-16,2020,9,3480.16,Groceries,debit,DMart,Debit Card,False,BigBasket
TXN000437,U001,2020-09-16,2020,9,330.93,Dining,debit,Swiggy,Cash,False,Local Restaurant
TXN000438,U001,2020-09-17,2020,9,3502.4,Entertainment,debit,BookMyShow,Debit Card,False,Amazon Prime
TXN000439,U001,2020-09-17,2020,9,922.23,Transport,debit,Metro Card,Credit Card,False,Parking
TXN000440,U001,2020-09-17,2020,9,23522.74,Investment,debit,Stocks,Bank Transfer,False,Stocks
TXN000441,U001,2020-09-20,2020,9,452.65,Entertainment,debit,Spotify,Cash,False,Netflix
TXN000442,U001,2020-09-20,2020,9,1869.99,Transport,debit,Parking,Credit Card,False,Petrol
TXN000443,U001,2020-09-21,2020,9,2771.58,Dining,debit,Local Restaurant,UPI,False,McDonald's
TXN000444,U001,2020-09-22,2020,9,2235.97,Dining,debit,McDonald's,UPI,False,Zomato
TXN000445,U001,2020-09-22,2020,9,2699.91,Healthcare,debit,Pharmacy,Cash,False,Hospital
TXN000446,U001,2020-09-24,2020,9,1643.94,Groceries,debit,Reliance Fresh,Debit Card,False,Reliance Fresh
TXN000447,U001,2020-09-24,2020,9,3812.59,Entertainment,debit,Gaming,Credit Card,False,Spotify
TXN000448,U001,2020-09-24,2020,9,815.93,Transport,debit,Parking,Debit Card,False,Metro Card
TXN000449,U001,2020-09-24,2020,9,4941.63,Investment,debit,Gold ETF,Bank Transfer,False,Gold ETF
TXN000450,U001,2020-09-25,2020,9,6136.53,Insurance,debit,Vehicle Insurance,UPI,True,Vehicle Insurance
TXN000451,U001,2020-09-25,2020,9,1086.42,Subscriptions,debit,Cloud Storage,Debit Card,True,Cloud Storage
TXN000452,U001,2020-09-26,2020,9,18212.27,Travel,debit,Uber,Credit Card,False,IndiGo
TXN000453,U001,2020-09-26,2020,9,2935.59,Shopping,debit,Myntra,Debit Card,False,Nike Store
TXN000454,U001,2020-09-26,2020,9,1645.55,Transport,debit,Metro Card,Debit Card,False,Auto
TXN000455,U001,2020-09-27,2020,9,1717.8,Groceries,debit,Reliance Fresh,Credit Card,False,Local Kirana
TXN000456,U001,2020-09-28,2020,9,1758.32,Dining,debit,Domino's,Credit Card,False,Cafe
TXN000457,U001,2020-09-28,2020,9,1870.73,Entertainment,debit,BookMyShow,UPI,False,Spotify
TXN000458,U001,2020-09-30,2020,9,2702.67,Groceries,debit,BigBasket,Debit Card,False,More Supermarket
TXN000459,U001,2020-09-30,2020,9,3226.58,Dining,debit,Zomato,UPI,False,Zomato
TXN000460,U001,2020-09-30,2020,9,1425.29,Shopping,debit,Myntra,UPI,False,Flipkart
TXN000461,U001,2020-09-30,2020,9,1767.4,Transport,debit,Auto,Debit Card,False,Auto
TXN000462,U001,2020-10-01,2020,10,55000.0,Salary,credit,Monthly Salary Credit,Bank Transfer,True,Employer
TXN000463,U001,2020-10-01,2020,10,3847.79,Groceries,debit,Local Kirana,UPI,False,DMart
TXN000464,U001,2020-10-01,2020,10,4260.11,Dining,debit,Domino's,UPI,False,McDonald's
TXN000465,U001,2020-10-02,2020,10,594.33,Dining,debit,Zomato,Cash,False,Domino's
TXN000466,U001,2020-10-02,2020,10,2313.86,Entertainment,debit,Netflix,UPI,False,Netflix
TXN000467,U001,2020-10-02,2020,10,3575.8,Bills,debit,Gas Bill,Credit Card,True,Gas Bill
TXN000468,U001,2020-10-02,2020,10,1377.21,Transport,debit,Parking,UPI,False,Parking
TXN000469,U001,2020-10-03,2020,10,2692.84,Dining,debit,McDonald's,Cash,False,Domino's
TXN000470,U001,2020-10-03,2020,10,1327.91,Transport,debit,Auto,Credit Card,False,Parking
TXN000471,U001,2020-10-04,2020,10,828.1,Entertainment,debit,Gaming,Cash,False,BookMyShow
TXN000472,U001,2020-10-04,2020,10,1219.95,Transport,debit,Auto,Cash,False,Petrol
TXN000473,U001,2020-10-05,2020,10,655.87,Dining,debit,Swiggy,UPI,False,Local Restaurant
TXN000474,U001,2020-10-05,2020,10,15373.98,Rent,debit,Monthly Rent,UPI,True,Monthly Rent
TXN000475,U001,2020-10-05,2020,10,4181.36,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN000476,U001,2020-10-06,2020,10,1448.18,Dining,debit,Swiggy,Debit Card,False,Cafe
TXN000477,U001,2020-10-06,2020,10,2506.5,Entertainment,debit,Amazon Prime,UPI,False,Amazon Prime
TXN000478,U001,2020-10-06,2020,10,1147.5,Transport,debit,Parking,Cash,False,Auto
TXN000479,U001,2020-10-07,2020,10,6738.88,Investment,debit,Gold ETF,Bank Transfer,False,Gold ETF
TXN000480,U001,2020-10-08,2020,10,3312.47,Healthcare,debit,Doctor Consultation,Debit Card,False,Lab Tests
TXN000481,U001,2020-10-08,2020,10,1224.27,Shopping,debit,Amazon,Credit Card,False,Amazon
TXN000482,U001,2020-10-09,2020,10,634.37,Dining,debit,Swiggy,UPI,False,Cafe
TXN000483,U001,2020-10-09,2020,10,1403.82,Travel,debit,MakeMyTrip,Debit Card,False,MakeMyTrip
TXN000484,U001,2020-10-10,2020,10,1776.87,Groceries,debit,Reliance Fresh,Credit Card,False,Reliance Fresh
TXN000485,U001,2020-10-10,2020,10,846.05,Dining,debit,Local Restaurant,Credit Card,False,Cafe
TXN000486,U001,2020-10-11,2020,10,1425.89,Groceries,debit,BigBasket,Cash,False,BigBasket
TXN000487,U001,2020-10-12,2020,10,7910.14,Shopping,debit,Local Mall,Cash,False,Nike Store
